KCPS;N38* 34.24';W90* 9.37';413;St. Louis Downtown Airport;Cahokia;Illinois
KCTK;N40* 34.15';W90* 4.49';684;Ingersoll Airport;Canton;Illinois
KCUL;N38* 5.37';W88* 7.38';388;Carmi Municipal Airport;Carmi;Illinois
KDEC;N39* 50.07';W88* 51.94';682;Decatur Airport;Decatur;Illinois
KDKB;N41* 56.02';W88* 42.34';915;DeKalb Taylor Municipal Airport;DeKalb;Illinois
KDNV;N40* 11.95';W87* 35.75';696;Vermilion County Airport;Danville;Illinois
KDPA;N41* 54.47';W88* 14.92';758;Dupage Airport;West Chicago;Illinois
KDTG;N41* 8';W88* 26.45';632;Dwight Airport;Dwight;Illinois
KENL;N38* 30.91';W89* 5.47';534;Centralia Municipal Airport;Centralia;Illinois
KEZI;N41* 12.31';W89* 57.83';858;Kewanee Municipal Airport;Kewanee;Illinois
KFEP;N42* 14.77';W89* 34.92';859;Albertus Airport;Freeport;Illinois
KFOA;N38* 39.9';W88* 27.18';473;Flora Municipal Airport;Flora;Illinois
KFWC;N38* 22.72';W88* 24.76';436;Fairfield Municipal Airport;Fairfield;Illinois
KLWV;N38* 45.86';W87* 36.33';430;Lawrenceville-Vincennes International Airport;Lawrenceville;Illinois
KMDW;N41* 47.16';W87* 45.15';620;Chicago Midway International Airport;Chicago;Illinois
KORD;N41* 58.72';W87* 54.29';668;O'Hare International Airport;Chicago;Illinois
KPIA;N40* 39.85';W89* 41.6';660;Greater Peoria Regional Airport;Peoria;Illinois
KUGN;N42* 25.33';W87* 52.07';727;Waukegan Regional Airport;Waukegan;Illinois
KUIN;N39* 56.56';W91* 11.67';769;Quincy Regional Airport;Quincy;Illinois
KVYS;N41* 21.11';W89* 9.18';654;Illinois Valley Regional Airport (Walter A. Duncan Field);Peru;Illinois
00IN;N41* 30.68';W87* 15.63';634;St Mary Medical Center Heliport;Hobart;Indiana
KAID;N40* 6.52';W85* 36.78';919;Anderson Municipal Airport (Darlington Field);Anderson;Indiana
KANQ;N41* 38.38';W85* 5.01';995;Tri-State Steuben County Airport;Angola;Indiana
KASW;N41* 16.48';W85* 50.4';850;Warsaw Municipal Airport;Warsaw;Indiana
KBAK;N39* 15.72';W85* 53.78';656;Columbus Municipal Airport;Columbus;Indiana
KBFR;N38* 50.4';W86* 26.72';728;Virgil I. Grissom Municipal Airport;Bedford;Indiana
KBMG;N39* 8.76';W86* 37';846;Monroe County Airport;Bloomington;Indiana
KCEV;N39* 41.91';W85* 7.78';867;Mettel Field;Connersville;Indiana
KCFJ;N39* 58.54';W86* 55.19';799;Crawfordsville Municipal Airport;Crawfordsville;Indiana
KDCY;N38* 42.03';W87* 7.78';473;Daviess County Airport;Washington;Indiana
KEKM;N41* 43.16';W86* 0.1';778;Elkhart Municipal Airport;Elkhart;Indiana
KEVV;N38* 2.31';W87* 31.85';418;Evansville Regional Airport;Evansville;Indiana
KEYE;N39* 49.84';W86* 17.66';793;Eagle Creek Airpark;Indianapolis;Indiana
KFKR;N40* 16.41';W86* 33.73';861;Frankfort Municipal Airport;Frankfort;Indiana
KFRH;N38* 30.37';W86* 38.22';792;French Lick Municipal Airport;French Lick;Indiana
KFWA;N40* 58.71';W85* 11.71';815;Fort Wayne International Airport;Fort Wayne;Indiana
KGUS;N40* 38.89';W86* 9.13';812;Grissom Air Reserve Base;Peru;Indiana
KGYY;N41* 36.98';W87* 24.77';591;Gary/Chicago International Airport;Gary;Indiana
KIMS;N38* 45.53';W85* 27.93';817;Madison Municipal Airport;Madison;Indiana
KIND;N39* 43.04';W86* 17.66';797;Indianapolis International Airport;Indianapolis;Indiana
KLAF;N40* 24.74';W86* 56.21';606;Purdue University Airport;West Lafayette;Indiana
KMQJ;N39* 50.61';W85* 53.82';862;Indianapolis Regional (Mount Comfort) Airport;Indianapolis;Indiana
KOKK;N40* 31.69';W86* 3.54';830;Kokomo Municipal Airport;Kokomo;Indiana
KRID;N39* 45.43';W84* 50.57';1140;Richmond Municipal Airport;Richmond;Indiana
KRZL;N40* 56.87';W87* 10.96';698;Jasper County Airport;Rensselaer;Indiana
KSMD;N41* 8.6';W85* 9.17';834;Smith Field;Fort Wayne;Indiana
KTEL;N38* 1.06';W86* 41.46';659;Perry County Municipal Airport;Tell City;Indiana
KTYQ;N40* 1.84';W86* 15.09';922;Indianapolis Executive Airport;Indianapolis;Indiana
KUMP;N39* 56.11';W86* 2.7';811;Indianapolis Metropolitan Airport;Fishers;Indiana
KVPZ;N41* 27.24';W87* 0.42';771;Porter County Regional Airport;Valparaiso;Indiana
0E9;N40* 45.4';W93* 14.81';1020;Corydon;;Iowa
KADU;N41* 42.08';W94* 55.23';1287;Audubon County Airport;Audubon;Iowa
KAIO;N41* 24.44';W95* 2.81';1182;Atlantic Municipal Airport;Atlantic;Iowa
KALO;N42* 33.42';W92* 24.02';873;Waterloo Regional Airport;Waterloo;Iowa
KAMW;N41* 59.52';W93* 37.31';955;Ames Municipal Airport;Ames;Iowa
KAWG;N41* 16.57';W91* 40.41';754;Washington Municipal Airport;Washington;Iowa
KAXA;N43* 4.67';W94* 16.32';1219;Algona Municipal Airport;Algona;Iowa
KBNW;N42* 2.97';W93* 50.86';1160;Boone Municipal Airport;Boone;Iowa
KBRL;N40* 46.99';W91* 7.53';698;Southeast Iowa Regional Airport;Burlington;Iowa
KCAV;N42* 44.52';W93* 45.53';1162;Clarion Municipal Airport;Clarion;Iowa
KCBF;N41* 15.57';W95* 45.59';1253;Council Bluffs Municipal Airport;Council Bluffs;Iowa
KCCY;N43* 4.36';W92* 36.65';1125;Northeast Iowa Regional Airport;Charles City;Iowa
KCID;N41* 53.08';W91* 42.65';869;The Eastern Iowa Airport;Cedar Rapids;Iowa
KCIN;N42* 2.77';W94* 47.34';1204;Arthur N. Neu Airport;Carroll;Iowa
KCJJ;N43* 21.92';W92* 7.98';1279;Ellen Church Field;Cresco;Iowa
KCKP;N42* 43.9';W95* 33.36';1226;Cherokee Municipal Airport;Cherokee;Iowa
KCNC;N41* 1.18';W93* 21.58';1050;Chariton Municipal Airport;Chariton;Iowa
KCRZ;N40* 59.65';W94* 45.3';1274;Corning Municipal Airport;Corning;Iowa
KCSQ;N41* 1.29';W94* 21.8';1300;Creston Municipal Airport;Creston;Iowa
KCWI;N41* 49.87';W90* 19.75';708;Clinton Municipal Airport;Clinton;Iowa
KDBQ;N42* 24.12';W90* 42.57';1077;Dubuque Regional Airport;Dubuque;Iowa
KDEH;N43* 16.53';W91* 44.36';1157;Decorah Municipal Airport;Decorah;Iowa
KDNS;N41* 59.19';W95* 22.84';1276;Denison Municipal Airport;Denison;Iowa
KDSM;N41* 32.05';W93* 39.76';957;Des Moines International Airport;Des Moines;Iowa
KDVN;N41* 36.62';W90* 35.3';753;Davenport Municipal Airport;Davenport;Iowa
KEBS;N42* 26.2';W93* 52.13';1121;Webster City Municipal Airport;Webster City;Iowa
KEFW;N42* 0.61';W94* 20.55';1048;Jefferson Municipal Airport;Jefferson;Iowa
KEGQ;N43* 6.12';W94* 42.28';1205;Emmetsburg Municipal Airport;Emmetsburg;Iowa
KEOK;N40* 27.59';W91* 25.71';671;Keokuk Municipal Airport;Keokuk;Iowa
KEST;N43* 24.43';W94* 44.79';1317;Estherville Municipal Airport;Estherville;Iowa
KFFL;N41* 3.2';W91* 58.74';799;Fairfield Municipal Airport;Fairfield;Iowa
KFOD;N42* 33.09';W94* 11.55';1157;Fort Dodge Regional Airport;Fort Dodge;Iowa
KFSW;N40* 39.56';W91* 19.61';724;Fort Madison Municipal Airport;Fort Madison;Iowa
KFXY;N43* 14.08';W93* 37.45';1230;Forest City Municipal Airport;Forest City;Iowa
KGGI;N41* 42.55';W92* 44.09';1008;Grinnell Regional Airport;Grinnell;Iowa
KIIB;N42* 27.22';W91* 56.86';978;Independence Municipal Airport;Independence;Iowa
KIOW;N41* 38.35';W91* 32.79';668;Iowa City Municipal Airport;Iowa City;Iowa
KMCW;N43* 9.47';W93* 19.88';1213;Mason City Municipal Airport;Mason City;Iowa
KMUT;N41* 22.07';W91* 8.89';547;Muscatine Municipal Airport;Muscatine;Iowa
KMXO;N42* 13.22';W91* 9.8';833;Monticello Regional Airport;Monticello;Iowa
KOLZ;N42* 40.85';W91* 58.47';1076;Oelwein Municipal Airport;Oelwein;Iowa
KOTM;N41* 6.4';W92* 26.88';845;Ottumwa Industrial Airport;Ottumwa;Iowa
KSKI;N42* 22.75';W94* 58.78';1250;Sac City Municipal Airport;Sac City;Iowa
KSPW;N43* 9.93';W95* 12.17';1339;Spencer Municipal Airport;Spencer;Iowa
KSUX;N42* 24.16';W96* 23.06';1098;Sioux Gateway Airport;Sioux City;Iowa
KTNU;N41* 40.47';W93* 1.3';953;Newton Municipal Airport;Newton;Iowa
KTZT;N41* 52.73';W92* 17.07';771;Belle Plaine Municipal Airport;Belle Plaine;Iowa
01KS;N38* 32.43';W97* 0.2';1485;Flying N Ranch Airport (private);Lost Springs;Kansas
KAAO;N37* 44.86';W97* 13.27';1421;Colonel James Jabara Airport;Wichita;Kansas
KADT;N39* 50.41';W101* 2.52';2991;Atwood-Rawlins County City-County Airport;Atwood;Kansas
KANY;N37* 9.51';W98* 4.78';1340;Anthony Municipal Airport;Anthony;Kansas
KBEC;N37* 41.67';W97* 12.9';1408;Beech Factory Airport;Wichita;Kansas
KCBK;N39* 25.65';W101* 2.79';3186;Shalz Field;Colby;Kansas
KCEA;N37* 38.92';W97* 15.04';1378;Cessna Aircraft Field;Wichita;Kansas
KCFV;N37* 5.64';W95* 34.31';754;Coffeyville Municipal Airport;Coffeyville;Kansas
KCNK;N39* 32.96';W97* 39.14';1486;Blosser Municipal Airport;Concordia;Kansas
KCNU;N37* 40.13';W95* 29.1';1002;Chanute Martin Johnson Airport;Chanute;Kansas
KCYW;N39* 23.23';W97* 9.43';1208;Clay Center Municipal Airport;Clay Center;Kansas
KDDC;N37* 45.88';W99* 58.01';2594;Dodge City Regional Airport;Dodge City;Kansas
KEGT;N37* 19.46';W97* 23.24';1273;Wellington Municipal Airport;Wellington;Kansas
KEHA;N37* 0.04';W101* 52.8';3622;Elkhart-Morton County Airport;Elkhart;Kansas
KEMP;N38* 19.93';W96* 11.47';1208;Emporia Municipal Airport;Emporia;Kansas
KEQA;N37* 46.45';W96* 49.06';1378;Captain Jack Thomas/El Dorado Airport;El Dorado;Kansas
KEWK;N38* 3.43';W97* 16.51';1533;Newton City/County Airport;Newton;Kansas
KFLV;N39* 22.1';W94* 54.88';772;Sherman Army Airfield;Fort Leavenworth;Kansas
KFOE;N38* 57.06';W95* 39.82';1079;Forbes Field;Topeka;Kansas
KFRI;N39* 3.32';W96* 45.87';1065;Marshall Army Airfield;Fort Riley / Junction City;Kansas
KFSK;N37* 47.91';W94* 46.16';918;Fort Scott Municipal Airport;Fort Scott;Kansas
KGBD;N38* 20.66';W98* 51.55';1887;Great Bend Municipal Airport;Great Bend;Kansas
KGCK;N37* 55.65';W100* 43.46';2890;Garden City Regional Airport;Garden City;Kansas
KGLD;N39* 22.24';W101* 41.94';3656;Renner Goodland Municipal Airport;Goodland;Kansas
KHLC;N39* 22.73';W99* 49.89';2238;Hill City Municipal Airport;Hill City;Kansas
KHQG;N37* 9.78';W101* 22.23';3133;Hugoton Municipal Airport;Hugoton;Kansas
KHRU;N38* 41.68';W96* 48.48';1480;Herington Regional Airport;Herington;Kansas
KHUT;N38* 3.93';W97* 51.64';1543;Hutchinson Municipal Airport;Hutchinson;Kansas
KHYS;N38* 50.53';W99* 16.39';1998;Hays Regional Airport;Hays;Kansas
KICT;N37* 39';W97* 25.98';1333;Wichita Mid-Continent Airport;Wichita;Kansas
KIDP;N37* 9.5';W95* 46.7';825;Independence Municipal Airport;Independence;Kansas
KIXD;N38* 49.85';W94* 53.42';1087;New Century AirCenter;Olathe;Kansas
KLBL;N37* 2.65';W100* 57.59';2883;Liberal Municipal Airport;Liberal;Kansas
KLQR;N38* 12.52';W99* 5.16';2012;Larned-Pawnee County Airport;Larned;Kansas
KLWC;N39* 0.67';W95* 12.99';832;Lawrence Municipal Airport;Lawrence;Kansas
KLYO;N38* 20.57';W98* 13.61';1691;Lyons-Rice County Municipal Airport;Lyons;Kansas
KMEJ;N37* 16.61';W100* 21.39';2529;Meade Municipal Airport;Meade;Kansas
KMHK;N39* 8.46';W96* 40.25';1057;Manhattan Regional Airport;Manhattan;Kansas
KMPR;N38* 21.15';W97* 41.48';1497;McPherson Airport;McPherson;Kansas
KMYZ;N39* 51.32';W96* 37.84';1283;Marysville Municipal Airport;Marysville;Kansas
KNRN;N39* 51.02';W99* 53.68';2383;Norton Municipal Airport;Norton;Kansas
KOEL;N39* 6.6';W100* 48.99';3045;Oakley Municipal Airport;Oakley;Kansas
KOIN;N39* 50.03';W100* 32.36';2703;Oberlin Municipal Airport;Oberlin;Kansas
KOJC;N38* 50.86';W94* 44.11';1096;Johnson County Executive Airport;Olathe;Kansas
KOWI;N38* 32.32';W95* 15.18';966;Ottawa Municipal Airport;Ottawa;Kansas
KPHG;N39* 44.15';W99* 19.03';1907;Phillipsburg Municipal Airport;Phillipsburg;Kansas
KPPF;N37* 19.79';W95* 30.37';899;Tri-City Airport;Parsons;Kansas
KPTS;N37* 26.91';W94* 43.88';950;Atkinson Municipal Airport;Pittsburg;Kansas
KPTT;N37* 42.1';W98* 44.81';1952;Pratt Industrial Airport;Pratt;Kansas
KRPB;N39* 49.08';W97* 39.58';1537;Belleville Municipal Airport;Belleville;Kansas
KRSL;N38* 52.33';W98* 48.71';1862;Russell Municipal Airport;Russell;Kansas
KSLN;N38* 47.46';W97* 39.13';1288;Salina Municipal Airport;Salina;Kansas
KSYF;N39* 45.66';W101* 47.76';3413;Cheyenne County Municipal Airport;St. Francis;Kansas
KTKO;N39* 48.17';W98* 13.27';1859;Mankato Airport;Mankato;Kansas
KTOP;N39* 4.12';W95* 37.35';881;Billard Municipal Airport;Topeka;Kansas
KUKL;N38* 18.15';W95* 43.51';1173;Coffey County Airport;Burlington;Kansas
KULS;N37* 36.24';W101* 22.41';3071;Ulysses Airport;Ulysses;Kansas
KWLD;N37* 10.12';W97* 2.25';1160;Strother Field;Winfield;Kansas
00KY;N37* 24.57';W84* 37.18';1265;Robbins Roost Airport (private);Stanford;Kentucky
KAAS;N37* 21.5';W85* 18.57';921;Taylor County Airport;Campbellsville;Kentucky
KBRY;N37* 48.86';W85* 29.98';669;Samuels Field;Bardstown;Kentucky
KBWG;N36* 57.87';W86* 25.18';547;Bowling Green-Warren County Regional Airport;Bowling Green;Kentucky
KCEY;N36* 39.88';W88* 22.37';576;Murray-Calloway County Airport;Murray;Kentucky
KCVG;N39* 2.77';W84* 39.73';896;Cincinnati/Northern Kentucky International Airport;Hebron;Kentucky
KDVK;N37* 34.67';W84* 46.18';1022;Stuart Powell Field;Danville;Kentucky
KDWU;N38* 33.27';W82* 44.28';546;Ashland-Boyd County Airport;Ashland;Kentucky
KEHR;N37* 48.47';W87* 41.07';386;Henderson City-County Airport;Henderson;Kentucky
KEKQ;N36* 51.32';W84* 51.37';963;Wayne County Airport;Monticello;Kentucky
KEKX;N37* 41.22';W85* 55.43';775;Addington Field;Elizabethtown;Kentucky
KFFT;N38* 10.95';W84* 54.28';803;Capital City Airport;Frankfort;Kentucky
KFGX;N38* 32.51';W83* 44.6';913;Fleming-Mason Airport;Flemingsburg;Kentucky
KFTK;N37* 54.42';W85* 58.33';756;Godman Army Airfield;Fort Knox;Kentucky
KGLW;N37* 1.91';W85* 57.22';715;Glasgow Municipal Airport;Glasgow;Kentucky
KHOP;N36* 40.34';W87* 29.55';573;Campbell Army Airfield;Fort Campbell;Kentucky
KHVC;N36* 51.42';W87* 27.3';564;Hopkinsville-Christian County Airport;Hopkinsville;Kentucky
KLEX;N38* 2.22';W84* 36.32';979;Blue Grass Airport;Lexington;Kentucky
KLOU;N38* 13.68';W85* 39.82';547;Bowman Field;Louisville;Kentucky
KLOZ;N37* 5.21';W84* 4.64';1212;London-Corbin Airport;London;Kentucky
KOWB;N37* 44.41';W87* 10.01';406;Owensboro-Daviess County Regional Airport;Owensboro;Kentucky
KPBX;N37* 33.71';W82* 33.98';1473;Pike County Airport (Hatcher Field);Pikeville;Kentucky
KSDF;N38* 10.46';W85* 44.16';501;Louisville International Airport;Louisville;Kentucky
KSME;N37* 3.2';W84* 36.95';927;Lake Cumberland Regional Airport;Somerset;Kentucky
00LS;N30* 8.18';W92* 25.76';12;Lejeune Airport;Esterwood;Louisiana
KACP;N30* 45.03';W92* 41.31';107;Allen Parish Airport;Oakdale;Louisiana
KAEX;N31* 19.64';W92* 32.91';89;Alexandria International Airport;Alexandria;Louisiana
KARA;N30* 2.27';W91* 53.03';24;Acadiana Regional Airport;New Iberia;Louisiana
KASD;N30* 20.7';W89* 49.25';28;Slidell Airport;Slidell;Louisiana
KBAD;N32* 30.12';W93* 39.76';166;Barksdale Air Force Base;Bossier City;Louisiana
KBTR;N30* 31.99';W91* 8.98';70;Baton Rouge Metropolitan Airport;Baton Rouge;Louisiana
KBXA;N30* 48.82';W89* 51.9';119;George R. Carr Memorial Airfield;Bogalusa;Louisiana
KCWF;N30* 12.64';W93* 8.59';17;Chennault International Airport;Lake Charles;Louisiana
KDRI;N30* 49.9';W93* 20.39';202;Beauregard Regional Airport;De Ridder;Louisiana
KDTN;N32* 32.41';W93* 44.7';179;Shreveport Downtown Airport;Shreveport;Louisiana
KESF;N31* 23.69';W92* 17.75';112;Esler Regional Airport;Alexandria;Louisiana
KHUM;N29* 33.99';W90* 39.62';9;Houma-Terrebonne Airport;Houma;Louisiana
KLCH;N30* 7.57';W93* 13.4';15;Lake Charles Regional Airport;Lake Charles;Louisiana
KMLU;N32* 30.65';W92* 2.26';79;Monroe Regional Airport;Monroe;Louisiana
KMSY;N29* 59.6';W90* 15.48';4;Louis Armstrong International Airport;New Orleans;Louisiana
KOPL;N30* 33.5';W92* 5.96';75;St. Landry Parish Airport;Opelousas;Louisiana
KPTN;N29* 42.57';W91* 20.34';9;Harry P. Williams Memorial Airport;Patterson;Louisiana
KAUG;N44* 19.24';W69* 47.84';352;Augusta State Airport;Augusta;Maine
KBGR;N44* 48.45';W68* 49.69';192;Bangor International Airport;Bangor;Maine
KBHB;N44* 26.98';W68* 21.69';83;Hancock County-Bar Harbor Airport;Bar Harbor;Maine
KBST;N44* 24.58';W69* 0.74';195;Belfast Municipal Airport;Belfast;Maine
KCAR;N46* 52.29';W68* 1.08';620;Caribou Municipal Airport;Caribou;Maine
KEPM;N44* 54.61';W67* 0.76';46;Eastport Municipal Airport;Eastport;Maine
KFVE;N47* 17.13';W68* 18.77';988;Northern Aroostook Regional Airport;Frenchville;Maine
KHUL;N46* 7.39';W67* 47.52';489;Houlton International Airport;Houlton;Maine
KIWI;N43* 57.69';W69* 42.75';70;Wiscasset Airport;Wiscasset;Maine
KIZG;N43* 59.47';W70* 56.87';454;Eastern Slopes Regional Airport;Fryeburg;Maine
KLEW;N44* 2.91';W70* 17.01';288;Auburn/Lewiston Municipal Airport;Auburn;Maine
KLRG;N45* 21.73';W68* 32.08';208;Lincoln Regional Airport;Lincoln;Maine
KMLT;N45* 38.87';W68* 41.13';408;Millinocket Municipal Airport;Millinocket;Maine
KMVM;N44* 42.19';W67* 28.72';96;Machias Valley Airport;Machias;Maine
KNHZ;N43* 53.54';W69* 56.33';75;Naval Air Station Brunswick;Brunswick;Maine
KOLD;N44* 57.15';W68* 40.46';126;Old Town Municipal Airport and Seaplane Base;Old Town;Maine
KOWK;N44* 42.93';W69* 51.99';270;Central Maine Airport of Norridgewock;Norridgewock;Maine
KPNN;N45* 12.04';W67* 33.86';266;Princeton Municipal Airport;Princeton;Maine
KPQI;N46* 41.34';W68* 2.69';534;Northern Maine Regional At Presque Airport;Presque Isle;Maine
KPWM;N43* 38.77';W70* 18.56';77;Portland International Jetport;Portland;Maine
KRKD;N44* 3.61';W69* 5.96';55;Knox County Regional Airport;Rockland;Maine
KSFM;N43* 23.63';W70* 42.48';244;Sanford Regional Airport;Sanford;Maine
KWVL;N44* 32';W69* 40.53';333;Waterville Robert LaFleur Airport;Waterville;Maine
PGRO;N14* 10.46';E145* 14.55';16;Rota International Airport (FAA: GRO);Rota Island;Mariana Islands (Guam)
PGSN;N15* 7.14';E145* 43.76';215;Saipan International Airport (Francisco C. Ada) (FAA: GSN);Saipan Island;Mariana Islands (Guam)
PGUA;N13* 34.87';E144* 55.47';627;Andersen Air Force Base;Agana;Mariana Islands (Guam)
PGUM;N13* 28.99';E144* 47.74';298;Antonio B. Won Pat International Airport (Guam International);Agana;Mariana Islands (Guam)
PGWT;N14* 59.95';E145* 37.16';271;Tinian International Airport (West Tinian) (FAA: TNI);Tinian Island;Mariana Islands (Guam)
KADW;N38* 48.65';W76* 52.02';280;Andrews Air Force Base;Camp Springs;Maryland
KANP;N38* 56.57';W76* 34.1';34;Lee Airport;Annapolis;Maryland
KAPG;N39* 27.97';W76* 10.13';58;Phillips Army Airfield;Aberdeen Proving Ground;Maryland
KBWI;N39* 10.52';W76* 40.1';146;Baltimore-Washington International Thurgood Marshall Airport;Baltimore;Maryland
KCBE;N39* 36.93';W78* 45.65';775;Greater Cumberland Regional Airport;Cumberland;Maryland
KCGE;N38* 32.36';W76* 1.82';19;Cambridge-Dorchester Airport;Cambridge;Maryland
KCGS;N38* 58.84';W76* 55.34';48;College Park Airport;College Park;Maryland
KDMW;N39* 36.5';W77* 0.46';789;Carroll County Regional Airport (Jack B. Poage Field);Westminster;Maryland
KESN;N38* 48.25';W76* 4.14';72;Easton/Newnam Field;Easton;Maryland
KFDK;N39* 25.06';W77* 22.46';303;Frederick Municipal Airport;Frederick;Maryland
KFME;N39* 5.12';W76* 45.56';150;Tipton Airport;Fort Meade / Odenton;Maryland
KGAI;N39* 10.1';W77* 9.96';538;Montgomery County Airpark;Gaithersburg;Maryland
KHGR;N39* 42.48';W77* 43.77';703;Hagerstown Regional Airport;Hagerstown;Maryland
KMTN;N39* 19.54';W76* 24.83';22;Martin State Airport;Baltimore;Maryland
KNHK;N38* 17.16';W76* 24.71';39;Naval Air Station Patuxent River;Patuxent River;Maryland
KNUI;N38* 8.5';W76* 25.75';21;Webster NOLF;Saint Inigoes;Maryland
KOXB;N38* 18.63';W75* 7.44';11;Ocean City Municipal Airport;Ocean City;Maryland
KRJD;N38* 58.21';W75* 51.98';64;Ridgely Airpark;Ridgely;Maryland
KSBY;N38* 20.43';W75* 30.62';52;Wicomico Regional Airport;Salisbury;Maryland
KVKX;N38* 44.92';W76* 57.36';118;Potomac Airfield;Friendly;Maryland
KACK;N41* 15.18';W70* 3.61';48;Nantucket Memorial Airport;Nantucket;Massachusetts
KAQW;N42* 41.75';W73* 10.22';654;Harriman-and-West Airport;North Adams;Massachusetts
KAYE;N42* 16.3';W71* 36.2';256;Moore Army Airfield;Ayer;Massachusetts
KBAF;N42* 9.46';W72* 42.94';271;Barnes Municipal Airport;Westfield / Springfield;Massachusetts
KBED;N42* 28.2';W71* 17.34';133;Laurence G. Hanscom Field;Bedford;Massachusetts
KBOS;N42* 21.86';W71* 0.31';19;Logan International Airport;Boston;Massachusetts
KBVY;N42* 35.05';W70* 54.99';107;Beverly Municipal Airport;Beverly;Massachusetts
KCEF;N42* 11.64';W72* 32.09';241;Westover Metropolitan Airport / Westover Air Reserve Base;Springfield / Chicopee;Massachusetts
KCQX;N41* 41.3';W69* 59.37';68;Chatham Municipal Airport;Chatham;Massachusetts
KEWB;N41* 40.57';W70* 57.42';80;New Bedford Regional Airport;New Bedford;Massachusetts
KFIT;N42* 33.25';W71* 45.54';348;Fitchburg Municipal Airport;Fitchburg;Massachusetts
KFMH;N41* 39.55';W70* 31.37';131;Otis Air National Guard Base;Falmouth;Massachusetts
KGBR;N42* 11.05';W73* 24.2';739;Walter J. Koladza Airport;Great Barrington;Massachusetts
KGDM;N42* 32.99';W72* 0.96';955;Gardner Municipal Airport;Gardner;Massachusetts
KHYA;N41* 40.16';W70* 16.82';54;Barnstable Municipal Airport;Hyannis;Massachusetts
KLWM;N42* 43.03';W71* 7.41';148;Lawrence Municipal Airport;Lawrence;Massachusetts
KMVY;N41* 23.58';W70* 36.86';67;Martha's Vineyard Airport;Vineyard Haven;Massachusetts
KORE;N42* 34.21';W72* 17.32';555;Orange Municipal Airport;Orange;Massachusetts
KORH;N42* 16.04';W71* 52.54';1009;Worcester Regional Airport;Worcester;Massachusetts
KOWD;N42* 11.43';W71* 10.38';50;Norwood Memorial Airport;Norwood;Massachusetts
KPSF;N42* 25.61';W73* 17.58';1194;Pittsfield Municipal Airport;Pittsfield;Massachusetts
KPVC;N42* 4.32';W70* 13.28';9;Provincetown Municipal Airport;Provincetown;Massachusetts
KPYM;N41* 54.54';W70* 43.73';148;Plymouth Municipal Airport;Plymouth;Massachusetts
KTAN;N41* 52.46';W71* 1';43;Taunton Municipal Airport;Taunton;Massachusetts
00MI;N43* 56.97';W86* 25';588;Dow Chemical Heliport;Ludington;Michigan
2E2;N42* 56.88';W82* 46.51';810;Sharpe's Strip;;Michigan
2E8;N42* 25.4';W83* 52.29';890;Caddeberry;;Michigan
KACB;N44* 59.31';W85* 11.9';623;Antrim County Airport;Bellaire;Michigan
KADG;N41* 52.17';W84* 4.49';798;Lenawee County Airport;Adrian;Michigan
KAMN;N43* 19.33';W84* 41.28';754;Gratiot Community Airport;Alma;Michigan
KANJ;N46* 28.75';W84* 22.1';716;Sault Ste Marie Municipal Airport (Sanderson Field);Sault Ste Marie;Michigan
KAPN;N45* 4.68';W83* 33.62';689;Alpena County Regional Airport;Alpena;Michigan
KARB;N42* 13.38';W83* 44.74';839;Ann Arbor Municipal Airport;Ann Arbor;Michigan
KAZO;N42* 14.09';W85* 33.12';874;Kalamazoo/Battle Creek International Airport;Kalamazoo / Battle Creek;Michigan
KBAX;N43* 46.81';W82* 59.13';766;Huron County Memorial Airport;Bad Axe;Michigan
KBEH;N42* 7.72';W86* 25.71';643;Southwest Michigan Regional Airport;Benton Harbor;Michigan
KBFA;N45* 9.95';W84* 55.44';719;Boyne Mountain Airport;Boyne Falls;Michigan
KBIV;N42* 44.59';W86* 6.3';688;Tulip City Airport;Holland;Michigan
KBTL;N42* 18.44';W85* 15.09';952;W. K. Kellogg Regional Airport;Battle Creek;Michigan
KCIU;N46* 15.05';W84* 28.34';800;Chippewa County International Airport;Sault Ste Marie;Michigan
KCMX;N47* 10.11';W88* 29.34';1095;Houghton County Memorial Airport;Hancock;Michigan
KCVX;N45* 18.29';W85* 16.52';669;Charlevoix Municipal Airport;Charlevoix;Michigan
KDET;N42* 24.55';W83* 0.59';626;Coleman A. Young Municipal Airport;Detroit;Michigan
KDTW;N42* 12.75';W83* 21.2';646;Detroit Metropolitan Wayne County Airport;Romulus;Michigan
KDUH;N41* 44.15';W83* 39.32';669;Toledo Suburban Airport;Lambertville;Michigan
KERY;N46* 18.67';W85* 27.44';869;Luce County Airport;Newberry;Michigan
KESC;N45* 43.36';W87* 5.62';609;Delta County Airport;Escanaba;Michigan
KFKS;N44* 37.51';W86* 12.05';632;Frankfort Dow Memorial Field;Frankfort;Michigan
KFNT;N42* 57.93';W83* 44.61';782;Bishop International Airport;Flint;Michigan
KFPK;N42* 34.47';W84* 48.69';891;Fitch H. Beach Airport;Charlotte;Michigan
KGRR;N42* 52.85';W85* 31.37';794;Gerald R. Ford International Airport;Grand Rapids;Michigan
KHYX;N43* 26';W83* 51.75';600;Saginaw County H.W. Browne Airport;Saginaw;Michigan
KLAN;N42* 46.72';W84* 35.24';861;Capital Region International Airport;Lansing;Michigan
KMTC;N42* 36.77';W82* 49.9';580;Selfridge Air National Guard Base;Mt. Clemens;Michigan
KRCT;N43* 54';W85* 31';1055;Nartron Field;Reed City;Michigan
